"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight"
"11911",14733,7,15,1988,11,"OT","M",21,29
"11912",14734,7,15,1988,9,"DM","M",37,46
"11913",14735,7,15,1988,8,"DM","M",37,47
"11914",14736,7,15,1988,2,"OT","F",21,38
"11915",14737,7,15,1988,5,"PM","F",22,21
"11916",14738,7,15,1988,8,"DM","M",37,39
"11917",14739,7,15,1988,2,"DO","F",37,56
"11918",14742,8,9,1988,12,"DO","M",37,52
"11919",14743,8,9,1988,17,"DO","M",37,58
"11920",14744,8,9,1988,22,"OT","F",21,18
"11921",14745,8,9,1988,20,"RM","F",16,13
"11922",14746,8,9,1988,12,"NL","F",34,188
"11923",14747,8,9,1988,24,"PE","M",21,21
"11924",14748,8,9,1988,23,"PE","M",21,23
"11925",14749,8,9,1988,12,"DO","F",37,54
"11926",14750,8,9,1988,20,"NL","F",35,206
"11927",14751,8,9,1988,6,"PP","M",20,11
"11928",14752,8,9,1988,17,"DO","M",37,51
"11929",14753,8,9,1988,20,"PE","F",21,33
"11930",14754,8,9,1988,16,"PE","F",21,21
"11931",14755,8,9,1988,6,"OT","M",18,22
"11932",14756,8,9,1988,12,"DO","F",35,58
"11933",14757,8,9,1988,12,"OL","F",20,35
"11934",14758,8,9,1988,17,"DO","M",37,58
"11935",14759,8,9,1988,19,"RM","F",18,15
"11936",14760,8,9,1988,20,"NL","M",33,118
"11937",14761,8,9,1988,20,"OT","F",22,26
"11938",14762,8,9,1988,12,"DO","M",38,56
"11939",14763,8,9,1988,12,"PE","F",22,28
"11940",14764,8,9,1988,20,"PM","M",20,20
"11941",14765,8,9,1988,1,"DM","M",37,40
"11942",14766,8,9,1988,1,"NL","M",33,207
"11943",14768,8,9,1988,22,"DS","F",52,96
"11944",14769,8,9,1988,1,"NL","F",32,109
"11945",14770,8,9,1988,6,"PP","F",21,22
"11946",14771,8,9,1988,12,"PE","M",21,21
"11947",14772,8,9,1988,22,"DM","F",36,48
"11948",14773,8,9,1988,6,"PP","F",20,10
"11949",14775,8,9,1988,20,"PP","F",22,17
"11950",14776,8,9,1988,19,"PP","F",21,18
"11951",14777,8,9,1988,17,"NL","F",37,158
"11952",14778,8,9,1988,17,"RM","F",16,11
"11953",14779,8,9,1988,1,"DM","M",40,42
"11954",14780,8,9,1988,23,"RM","M",19,9
"11955",14781,8,9,1988,17,"PE","M",20,19
"11956",14782,8,9,1988,17,"OT","M",20,22
"11957",14783,8,9,1988,6,"OT","M",21,17
"11958",14784,8,9,1988,16,"RM","M",17,14
"11959",14785,8,9,1988,6,"PE","M",20,20
"11960",14786,8,9,1988,18,"PM","F",20,21
"11961",14787,8,9,1988,2,"DM","M",37,41
"11962",14788,8,9,1988,6,"PP","F",20,11
"11963",14789,8,9,1988,19,"SH","F",27,65
"11964",14790,8,10,1988,9,"DO","M",36,53
"11965",14791,8,10,1988,7,"PE","F",21,24
"11966",14792,8,10,1988,3,"PP","F",22,18
"11967",14793,8,10,1988,11,"PP","F",22,17
"11968",14794,8,10,1988,2,"DM","M",35,24
"11969",14795,8,10,1988,15,"NL","F",33,150
"11970",14796,8,10,1988,2,"NL","M",34,188
"11971",14797,8,10,1988,2,"DM","F",32,40
"11972",14798,8,10,1988,14,"DM","F",36,27
"11973",14799,8,10,1988,13,"NL","F",38,176
"11974",14800,8,10,1988,4,"DM","M",28,50
"11975",14801,8,10,1988,14,"DM","F",36,46
"11976",14802,8,10,1988,10,"SH","M",30,110
"11977",14803,8,10,1988,2,"DO","F",32,62
"11978",14804,8,10,1988,2,"NL","M",31,132
"11979",14806,8,10,1988,9,"DM","F",36,47
"11980",14807,8,10,1988,15,"NL","M",30,188
"11981",14808,8,10,1988,3,"PP","F",24,12
"11982",14809,8,10,1988,5,"PE","F",20,11
"11983",14810,8,10,1988,11,"DM","M",39,40
"11984",14811,8,10,1988,8,"DS","M",54,157
"11985",14812,8,10,1988,4,"DS","M",54,140
"11986",14813,8,10,1988,14,"DM","M",36,44
"11987",14814,8,10,1988,5,"PP","M",22,23
"11988",14815,8,10,1988,10,"RM","F",19,11
"11989",14816,8,10,1988,11,"DM","M",38,45
"11990",14817,8,10,1988,13,"PE","F",21,27
"11991",14818,8,10,1988,4,"DM","F",37,43
"11992",14819,8,10,1988,13,"PE","M",21,27
"11993",14820,8,10,1988,2,"PE","M",21,20
"11994",14821,8,10,1988,3,"PP","F",22,12
"11995",14822,8,10,1988,2,"PE","F",21,29
"11996",14823,8,10,1988,13,"PE","F",21,18
"11997",14824,8,10,1988,3,"PP","M",22,9
"11998",14825,8,10,1988,9,"DM","M",37,51
"11999",14826,8,10,1988,8,"OL","F",22,45
"12000",14828,8,10,1988,13,"PE","M",21,20
"12001",14829,8,10,1988,8,"DM","M",36,42
"12002",14830,8,10,1988,9,"DM","M",35,45
"12003",14831,8,10,1988,8,"DM","F",37,49
"12004",14832,8,10,1988,4,"DS","F",54,114
"12005",14833,8,10,1988,8,"DM","F",35,41
"12006",14834,8,10,1988,11,"DM","F",36,49
"12007",14835,8,10,1988,2,"DO","M",37,52
"12008",14836,8,10,1988,14,"DM","F",37,49
"12009",14837,8,10,1988,5,"PP","F",22,17
"12010",14838,8,10,1988,3,"PP","M",24,21
"12011",14839,8,10,1988,14,"DO","F",35,55
"12012",14841,8,10,1988,2,"PE","M",21,17
"12013",14842,8,10,1988,4,"PP","F",22,14
"12014",14843,8,10,1988,9,"DM","F",36,41
"12015",14844,8,10,1988,8,"DM","M",37,48
"12016",14846,8,10,1988,8,"DM","M",38,39
"12017",14847,8,10,1988,5,"RM","F",18,13
"12018",14848,8,10,1988,9,"DM","M",36,31
"12019",14849,8,10,1988,10,"SH","F",25,92
"12020",14850,8,10,1988,3,"PP","M",22,11
"12021",14851,8,10,1988,11,"DM","F",36,31
"12022",14852,9,11,1988,18,"OT","M",21,20
"12023",14853,9,11,1988,6,"PP","M",25,28
"12024",14854,9,11,1988,1,"DM","M",36,39
"12025",14855,9,11,1988,24,"NL","F",35,174
"12026",14856,9,11,1988,20,"OT","F",21,32
"12027",14857,9,11,1988,18,"OT","M",22,21
"12028",14858,9,11,1988,20,"NL","F",34,190
"12029",14860,9,11,1988,1,"DM","M",37,44
"12030",14861,9,11,1988,23,"PE","F",21,26
"12031",14862,9,11,1988,24,"PE","M",21,20
"12032",14863,9,11,1988,6,"OT","M",21,26
"12033",14864,9,11,1988,23,"RF","F",17,18
"12034",14865,9,11,1988,1,"DM","F",37,45
"12035",14866,9,11,1988,6,"PP","F",22,17
"12036",14867,9,11,1988,23,"PE","M",21,18
"12037",14868,9,11,1988,22,"DS","F",50,103
"12038",14869,9,11,1988,1,"DM","M",37,45
"12039",14870,9,11,1988,6,"NL","M",34,215
"12040",14871,9,11,1988,12,"DM","M",37,51
"12041",14872,9,11,1988,6,"PP","M",23,15
"12042",14873,9,11,1988,12,"DO","F",36,54
"12043",14874,9,11,1988,23,"NL","M",34,112
"12044",14875,9,11,1988,18,"PM","M",21,21
"12045",14876,9,11,1988,22,"DM","M",37,47
"12046",14877,9,11,1988,24,"PE","M",21,17
"12047",14878,9,11,1988,17,"NL","F",34,148
"12048",14879,9,11,1988,1,"NL","M",33,155
"12049",14880,9,11,1988,17,"SH","M",28,79
"12050",14881,9,11,1988,17,"DO","M",37,58
"12051",14886,9,12,1988,8,"OT","M",19,19
"12052",14887,9,12,1988,14,"DM","F",36,45
"12053",14888,9,12,1988,3,"PP","M",22,16
"12054",14889,9,12,1988,2,"DM","M",37,35
"12055",14891,9,12,1988,13,"OT","F",20,19
"12056",14894,9,12,1988,4,"DM","F",36,39
"12057",14895,9,12,1988,11,"PE","F",20,14
"12058",14896,9,12,1988,2,"NL","M",34,161
"12059",14898,9,12,1988,5,"PE","F",21,24
"12060",14899,9,12,1988,8,"DM","F",38,48
"12061",14900,9,12,1988,11,"PP","F",22,16
"12062",14901,9,12,1988,2,"DO","F",37,65
"12063",14902,9,12,1988,4,"DM","M",37,53
"12064",14903,9,12,1988,2,"OT","M",21,21
"12065",14904,9,12,1988,5,"OT","M",22,29
"12066",14905,9,12,1988,9,"DM","F",37,42
"12067",14906,9,12,1988,2,"DO","M",37,55
"12068",14907,9,12,1988,11,"DM","M",37,46
"12069",14908,9,12,1988,8,"DS","M",53,160
"12070",14909,9,12,1988,5,"PP","M",24,22
"12071",14910,9,12,1988,15,"PE","F",20,25
"12072",14911,9,12,1988,9,"DM","M",37,47
"12073",14912,9,12,1988,13,"PE","F",21,21
"12074",14913,9,12,1988,4,"PP","M",22,15
"12075",14914,9,12,1988,5,"OT","M",21,28
"12076",14915,9,12,1988,15,"OT","F",22,27
"12077",14916,9,12,1988,13,"OL","M",22,36
"12078",14917,9,12,1988,9,"OL","F",21,28
"12079",14918,9,12,1988,8,"DM","F",37,48
"12080",14919,9,12,1988,14,"NL","M",32,94
"12081",14920,9,12,1988,4,"DM","F",36,38
"12082",14923,9,12,1988,9,"DM","M",37,43
"12083",14924,9,12,1988,15,"RM","F",17,15
"12084",14925,9,12,1988,11,"OT","F",21,20
"12085",14926,9,12,1988,14,"DM","M",37,47
"12086",14927,9,12,1988,13,"NL","F",32,184
"12087",14928,9,12,1988,13,"PE","M",21,21
"12088",14929,9,12,1988,8,"DM","F",37,60
"12089",14931,9,12,1988,4,"DM","F",36,44
"12090",14932,9,12,1988,11,"DM","F",37,47
"12091",14933,9,12,1988,3,"PE","F",21,26
"12092",14934,9,12,1988,14,"DM","F",36,53
"12093",14935,9,12,1988,7,"PE","F",21,28
"12094",14937,10,8,1988,12,"OT","M",21,22
"12095",14938,10,8,1988,24,"PE","F",19,28
"12096",14939,10,8,1988,19,"OT","M",21,23
"12097",14940,10,8,1988,22,"PE","F",20,14
"12098",14941,10,8,1988,1,"NL","M",34,162
"12099",14942,10,8,1988,24,"PE","M",20,21
"12100",14943,10,8,1988,12,"DO","M",37,54
"12101",14945,10,8,1988,6,"PE","F",17,15
"12102",14947,10,8,1988,16,"PE","F",20,31
"12103",14948,10,8,1988,21,"SH","F",26,81
"12104",14949,10,8,1988,1,"DM","M",35,39
"12105",14950,10,8,1988,17,"DO","F",36,49
"12106",14952,10,8,1988,21,"SH","M",27,62
"12107",14953,10,8,1988,6,"OT","F",20,20
"12108",14954,10,8,1988,22,"OT","F",22,21
"12109",14955,10,8,1988,1,"DM","F",37,42
"12110",14956,10,8,1988,22,"DS","M",51,127
"12111",14957,10,8,1988,12,"DM","M",37,51
"12112",14958,10,8,1988,20,"NL","F",34,168
"12113",14959,10,8,1988,20,"NL","F",31,110
"12114",14960,10,8,1988,17,"DO","M",37,59
"12115",14961,10,8,1988,20,"OT","F",22,25
"12116",14962,10,8,1988,1,"DM","M",36,49
"12117",14963,10,8,1988,23,"PE","M",17,21
"12118",14964,10,8,1988,23,"PE","F",21,36
"12119",14966,10,8,1988,12,"DO","F",36,55
"12120",14967,10,8,1988,17,"OT","M",23,27
"12121",14968,10,8,1988,6,"PE","M",18,20
"12122",14969,10,8,1988,6,"PP","F",22,16
"12123",14970,10,8,1988,18,"PE","M",21,18
"12124",14971,10,8,1988,18,"PM","M",18,17
"12125",14972,10,8,1988,6,"PE","M",19,14
"12126",14973,10,8,1988,22,"DM","M",37,49
"12127",14974,10,8,1988,18,"PM","M",20,23
"12128",14975,10,8,1988,21,"OT","F",20,28
"12129",14976,10,9,1988,5,"OT","M",21,25
"12130",14977,10,9,1988,4,"DM","F",36,37
"12131",14978,10,9,1988,13,"OT","M",20,26
"12132",14980,10,9,1988,13,"NL","M",34,128
"12133",14982,10,9,1988,3,"PP","M",22,15
"12134",14984,10,9,1988,2,"NL","M",35,170
"12135",14985,10,9,1988,9,"DM","F",37,45
"12136",14986,10,9,1988,4,"DM","M",39,53
"12137",14987,10,9,1988,13,"PE","M",21,22
"12138",14988,10,9,1988,2,"DM","M",37,43
"12139",14989,10,9,1988,14,"DM","M",35,39
"12140",14990,10,9,1988,2,"DO","F",37,62
"12141",14991,10,9,1988,8,"DM","F",36,47
"12142",14992,10,9,1988,10,"RM","F",17,12
"12143",14993,10,9,1988,14,"DM","M",36,50
"12144",14996,10,9,1988,11,"DM","M",37,48
"12145",14997,10,9,1988,11,"DM","F",35,39
"12146",14998,10,9,1988,8,"DS","M",54,169
"12147",14999,10,9,1988,7,"NL","F",34,161
"12148",15000,10,9,1988,9,"DM","M",33,33
"12149",15001,10,9,1988,14,"DM","M",37,60
"12150",15002,10,9,1988,11,"DM","F",36,40
"12151",15004,10,9,1988,8,"DM","M",37,47
"12152",15005,10,9,1988,7,"PE","M",19,19
"12153",15006,10,9,1988,5,"OT","F",21,24
"12154",15007,10,9,1988,14,"DM","F",37,54
"12155",15008,10,9,1988,14,"DM","F",35,45
"12156",15009,10,9,1988,11,"DM","M",36,35
"12157",15010,10,9,1988,5,"PE","F",20,23
"12158",15011,10,9,1988,3,"OT","M",21,22
"12159",15012,10,9,1988,8,"DM","F",36,47
"12160",15013,10,9,1988,4,"DS","F",50,125
"12161",15014,10,9,1988,3,"OT","F",21,22
"12162",15015,10,9,1988,8,"DM","M",39,54
"12163",15016,10,9,1988,13,"PM","M",20,19
"12164",15017,10,9,1988,9,"DM","M",37,50
"12165",15018,10,9,1988,8,"DM","F",34,25
"12166",15019,10,9,1988,13,"OT","M",19,17
"12167",15020,10,9,1988,9,"OL","F",19,28
"12168",15021,10,9,1988,7,"PE","F",21,19
"12169",15022,10,9,1988,11,"DM","M",34,39
"12170",15023,10,9,1988,9,"DM","M",36,44
"12171",15024,10,9,1988,8,"DM","M",34,27
"12172",15025,10,9,1988,3,"PE","M",21,23
"12173",15026,10,9,1988,13,"OT","M",19,19
"12174",15027,10,9,1988,11,"DM","M",48,50
"12175",15028,10,9,1988,10,"NL","M",33,143
"12176",15029,11,5,1988,6,"OL","M",21,35
"12177",15031,11,5,1988,1,"PE","F",20,12
"12178",15032,11,5,1988,16,"PE","F",20,24
"12179",15033,11,5,1988,19,"OT","M",21,23
"12180",15034,11,5,1988,16,"RM","M",17,10
"12181",15035,11,5,1988,20,"OT","M",21,20
"12182",15036,11,5,1988,21,"SH","M",26,43
"12183",15037,11,5,1988,24,"NL","M",33,182
"12184",15038,11,5,1988,20,"NL","F",32,110
"12185",15039,11,5,1988,16,"PM","M",20,21
"12186",15040,11,5,1988,21,"SH","F",26,71
"12187",15041,11,5,1988,1,"PE","F",20,25
"12188",15042,11,5,1988,12,"DO","F",35,52
"12189",15043,11,5,1988,12,"OL","F",19,24
"12190",15044,11,5,1988,17,"OT","M",21,22
"12191",15045,11,5,1988,24,"PE","F",21,27
"12192",15046,11,5,1988,18,"PE","M",20,18
"12193",15047,11,5,1988,18,"PE","M",21,22
"12194",15048,11,5,1988,24,"RM","M",17,10
"12195",15049,11,5,1988,23,"RM","F",17,12
"12196",15050,11,5,1988,19,"PE","M",21,22
"12197",15052,11,5,1988,22,"DM","F",37,46
"12198",15053,11,5,1988,19,"SH","F",29,65
"12199",15054,11,5,1988,23,"RM","F",17,16
"12200",15056,11,5,1988,23,"RM","M",17,10
"12201",15057,11,5,1988,18,"PE","M",21,16
"12202",15058,11,5,1988,12,"OT","M",21,26
"12203",15059,11,5,1988,16,"RM","M",16,10
"12204",15060,11,5,1988,16,"RM","M",17,13
"12205",15061,11,5,1988,22,"DS","M",51,140
"12206",15062,11,5,1988,21,"OT","F",20,26
"12207",15063,11,5,1988,1,"DM","M",36,40
"12208",15064,11,5,1988,20,"NL","F",31,131
"12209",15065,11,5,1988,18,"PM","F",20,25
"12210",15066,11,5,1988,20,"RM","F",16,12
"12211",15067,11,5,1988,1,"DM","F",37,43
"12212",15068,11,5,1988,6,"DM","M",36,47
"12213",15069,11,5,1988,23,"PE","F",20,26
"12214",15070,11,5,1988,1,"PE","F",20,27
"12215",15071,11,5,1988,16,"RM","F",16,11
"12216",15072,11,5,1988,6,"PE","M",20,21
"12217",15073,11,5,1988,12,"OL","M",20,25
"12218",15074,11,5,1988,17,"DO","M",35,60
"12219",15075,11,5,1988,17,"PE","F",20,31
"12220",15076,11,5,1988,20,"OT","F",21,24
"12221",15077,11,5,1988,17,"SH","F",29,60
"12222",15078,11,5,1988,6,"PE","F",19,20
"12223",15079,11,5,1988,17,"OT","M",21,30
"12224",15080,11,5,1988,1,"DO","M",53,45
"12225",15081,11,5,1988,6,"PE","M",20,17
"12226",15082,11,5,1988,16,"RM","M",16,9
"12227",15083,11,5,1988,22,"DS","F",48,106
"12228",15084,11,5,1988,1,"OL","F",21,30
"12229",15085,11,5,1988,17,"SH","F",27,70
"12230",15086,11,5,1988,20,"NL","F",34,172
"12231",15087,11,5,1988,17,"NL","M",32,128
"12232",15088,11,6,1988,3,"SH","F",27,67
"12233",15089,11,6,1988,4,"DM","M",34,27
"12234",15090,11,6,1988,8,"OT","M",21,21
"12235",15091,11,6,1988,14,"DM","M",37,60
"12236",15092,11,6,1988,15,"PE","F",19,24
"12237",15093,11,6,1988,3,"RM","M",17,10
"12238",15094,11,6,1988,4,"DM","M",37,50
"12239",15095,11,6,1988,9,"OT","F",21,25
"12240",15096,11,6,1988,14,"DM","M",36,51
"12241",15097,11,6,1988,14,"DM","F",35,44
"12242",15098,11,6,1988,3,"OL","F",21,35
"12243",15099,11,6,1988,2,"OT","M",21,23
"12244",15100,11,6,1988,4,"DM","M",36,49
"12245",15101,11,6,1988,9,"DM","F",36,47
"12246",15102,11,6,1988,14,"OL","M",21,40
"12247",15103,11,6,1988,11,"RM","M",17,10
"12248",15104,11,6,1988,13,"RM","M",16,12
"12249",15105,11,6,1988,9,"DM","M",36,49
"12250",15106,11,6,1988,2,"PE","M",20,21
"12251",15107,11,6,1988,11,"PE","M",21,22
"12252",15108,11,6,1988,4,"DM","F",34,27
"12253",15109,11,6,1988,9,"OL","F",20,31
"12254",15110,11,6,1988,14,"RM","F",16,12
"12255",15111,11,6,1988,4,"DM","F",36,39
"12256",15112,11,6,1988,9,"OL","M",17,21
"12257",15113,11,6,1988,7,"RM","M",16,9
"12258",15114,11,6,1988,2,"OL","M",22,36
"12259",15115,11,6,1988,14,"DM","M",36,36
"12260",15116,11,6,1988,3,"RM","F",17,11
"12261",15117,11,6,1988,8,"DM","M",36,45
"12262",15118,11,6,1988,5,"RM","M",16,10
"12263",15119,11,6,1988,2,"DO","M",36,48
"12264",15120,11,6,1988,14,"DM","M",37,44
"12265",15121,11,6,1988,11,"PH","M",26,33
"12266",15122,11,6,1988,8,"DS","M",51,166
"12267",15123,11,6,1988,7,"RM","F",16,15
"12268",15124,11,6,1988,4,"DM","F",35,44
"12269",15125,11,6,1988,5,"PE","M",19,21
"12270",15126,11,6,1988,5,"PE","F",21,22
"12271",15127,11,6,1988,7,"NL","M",33,180
"12272",15128,11,6,1988,9,"DM","M",36,37
"12273",15129,11,6,1988,7,"PM","M",21,20
"12274",15130,11,6,1988,2,"PE","F",21,19
"12275",15131,11,6,1988,9,"OL","F",19,19
"12276",15132,11,6,1988,2,"PE","M",21,21
"12277",15133,11,6,1988,11,"DM","F",35,38
"12278",15134,11,6,1988,2,"OT","F",21,24
"12279",15135,11,6,1988,7,"PE","F",20,26
"12280",15136,11,6,1988,2,"PE","F",21,24
"12281",15137,11,6,1988,8,"DM","M",37,52
"12282",15138,11,6,1988,3,"RF","F",18,16
"12283",15139,11,6,1988,3,"RM","M",16,9
"12284",15140,11,6,1988,8,"DM","M",35,35
"12285",15141,11,6,1988,7,"PE","M",19,21
"12286",15142,11,6,1988,2,"DO","F",35,54
"12287",15143,11,6,1988,3,"OL","F",20,17
"12288",15144,11,6,1988,8,"DM","F",36,45
"12289",15145,11,6,1988,5,"DO","M",36,44
"12290",15146,11,6,1988,3,"OL","F",21,17
"12291",15147,11,6,1988,7,"NL","M",32,174
"12292",15148,11,6,1988,3,"OL","F",20,18
"12293",15149,11,6,1988,9,"DM","M",37,46
"12294",15150,11,6,1988,8,"DM","M",36,41
"12295",15151,11,6,1988,14,"DM","F",35,44
"12296",15152,11,6,1988,13,"PE","M",20,19
"12297",15153,11,6,1988,7,"PE","F",20,26
"12298",15154,11,6,1988,9,"OL","M",18,20
"12299",15155,11,6,1988,4,"DS","F",51,126
"12300",15156,11,6,1988,15,"OL","M",21,20
"12301",15157,11,6,1988,8,"DM","F",36,39
"12302",15158,11,6,1988,11,"PE","F",21,20
"12303",15159,11,6,1988,7,"NL","F",33,156
"12304",15160,11,6,1988,5,"OT","F",20,22
"12305",15161,11,6,1988,3,"OT","M",21,24
"12306",15162,11,6,1988,11,"DM","M",36,43
"12307",15164,12,13,1988,18,"PM","M",19,18
"12308",15165,12,13,1988,20,"RF","F",17,13
"12309",15166,12,13,1988,1,"DM","M",37,48
"12310",15167,12,13,1988,22,"DM","F",37,43
"12311",15168,12,13,1988,17,"OT","M",21,23
"12312",15169,12,13,1988,12,"NL","F",30,177
"12313",15170,12,13,1988,1,"RM","F",17,11
"12314",15171,12,13,1988,6,"PE","F",20,21
"12315",15172,12,13,1988,24,"PE","M",20,22
"12316",15173,12,13,1988,1,"DO","M",37,52
"12317",15174,12,13,1988,16,"RM","F",15,8
"12318",15175,12,13,1988,21,"RM","F",17,10
"12319",15176,12,13,1988,20,"RM","M",17,10
"12320",15177,12,13,1988,1,"OL","F",21,32
"12321",15178,12,13,1988,12,"DO","M",36,52
"12322",15179,12,13,1988,20,"RM","F",17,11
"12323",15180,12,13,1988,12,"DM","M",37,50
"12324",15181,12,13,1988,21,"NL","F",33,141
"12325",15182,12,13,1988,17,"PE","M",21,20
"12326",15183,12,13,1988,12,"OL","F",21,29
"12327",15184,12,13,1988,23,"RM","F",17,15
"12328",15185,12,13,1988,17,"DO","M",36,57
"12329",15186,12,13,1988,6,"DO","M",36,48
"12330",15187,12,13,1988,24,"RM","M",16,9
"12331",15188,12,13,1988,12,"OL","M",21,32
"12332",15189,12,13,1988,6,"RM","M",16,11
"12333",15190,12,13,1988,22,"DS","M",53,134
"12334",15191,12,13,1988,17,"OT","M",21,27
"12335",15192,12,13,1988,6,"DM","M",36,45
"12336",15193,12,13,1988,24,"PE","F",20,29
"12337",15194,12,13,1988,16,"RM","M",17,11
"12338",15196,12,13,1988,6,"RF","M",17,14
"12339",15198,12,13,1988,16,"RM","M",17,13
"12340",15200,12,13,1988,21,"RM","M",17,11
"12341",15201,12,13,1988,17,"PE","F",20,22
"12342",15202,12,13,1988,24,"RM","M",16,10
"12343",15203,12,13,1988,19,"RM","F",17,11
"12344",15204,12,13,1988,1,"DO","F",37,54
"12345",15205,12,13,1988,16,"RM","F",17,14
"12346",15206,12,13,1988,1,"DM","M",35,41
"12347",15207,12,13,1988,12,"RF","F",17,13
"12348",15208,12,13,1988,23,"RM","M",17,10
"12349",15209,12,13,1988,1,"DM","M",34,49
"12350",15210,12,13,1988,21,"RM","F",17,15
"12351",15211,12,13,1988,1,"DO","M",37,54
"12352",15212,12,13,1988,22,"DS","F",46,113
"12353",15213,12,13,1988,6,"RM","F",17,11
"12354",15214,12,13,1988,1,"DM","M",36,48
"12355",15215,12,13,1988,22,"DM","M",34,46
"12356",15216,12,13,1988,21,"RM","M",17,11
"12357",15217,12,13,1988,1,"DM","F",37,42
"12358",15218,12,13,1988,12,"RM","M",16,12
"12359",15220,12,14,1988,14,"DM","F",36,41
"12360",15221,12,14,1988,7,"PE","F",21,26
"12361",15222,12,14,1988,3,"RM","M",16,10
"12362",15223,12,14,1988,9,"DM","F",34,43
"12363",15224,12,14,1988,13,"RM","M",16,9
"12364",15225,12,14,1988,7,"PE","F",21,21
"12365",15226,12,14,1988,11,"DO","M",35,53
"12366",15227,12,14,1988,9,"RM","M",17,11
"12367",15228,12,14,1988,4,"DM","M",36,28
"12368",15230,12,14,1988,13,"PE","F",20,19
"12369",15231,12,14,1988,5,"OT","F",20,21
"12370",15232,12,14,1988,11,"PE","M",20,22
"12371",15233,12,14,1988,9,"RM","F",16,10
"12372",15234,12,14,1988,3,"SH","F",31,85
"12373",15235,12,14,1988,4,"DM","M",35,37
"12374",15236,12,14,1988,9,"DM","M",35,37
"12375",15237,12,14,1988,2,"RM","F",17,11
"12376",15238,12,14,1988,8,"RM","F",16,12
"12377",15239,12,14,1988,3,"NL","M",33,196
"12378",15240,12,14,1988,7,"RM","F",17,14
"12379",15241,12,14,1988,4,"DM","M",38,51
"12380",15242,12,14,1988,11,"RF","M",17,14
"12381",15243,12,14,1988,8,"DS","M",53,163
"12382",15244,12,14,1988,14,"RM","M",16,7
"12383",15246,12,14,1988,9,"OL","F",19,32
"12384",15248,12,14,1988,4,"DM","F",36,38
"12385",15249,12,14,1988,11,"DM","F",36,41
"12386",15250,12,14,1988,14,"DM","M",34,48
"12387",15251,12,14,1988,3,"OT","F",20,22
"12388",15253,12,14,1988,7,"RM","M",15,10
"12389",15254,12,14,1988,2,"DO","M",37,56
"12390",15255,12,14,1988,11,"RM","F",17,12
"12391",15256,12,14,1988,10,"RF","M",17,13
"12392",15257,12,14,1988,14,"DM","F",36,46
"12393",15258,12,14,1988,11,"SH","M",29,58
"12394",15259,12,14,1988,5,"OT","F",21,24
"12395",15260,12,14,1988,11,"RM","M",17,11
"12396",15261,12,14,1988,8,"DM","F",35,44
"12397",15262,12,14,1988,7,"PE","F",21,28
"12398",15264,12,14,1988,5,"OT","M",20,24
"12399",15265,12,14,1988,9,"DM","M",33,23
"12400",15266,12,14,1988,13,"PM","M",21,24
"12401",15267,12,14,1988,2,"PE","M",21,21
"12402",15268,12,14,1988,4,"DS","M",52,145
"12403",15269,12,14,1988,8,"DM","M",34,46
"12404",15270,12,14,1988,14,"DM","M",36,47
"12405",15271,12,14,1988,4,"DM","M",37,48
"12406",15272,12,14,1988,10,"RM","F",17,11
"12407",15273,12,14,1988,11,"DM","F",36,41
"12408",15274,12,14,1988,7,"PE","M",21,24
"12409",15275,12,14,1988,2,"RM","M",17,10
"12410",15278,12,14,1988,14,"DM","M",36,45
"12411",15279,12,14,1988,2,"DO","M",31,52
"12412",15280,12,14,1988,9,"OL","F",21,24
"12413",15281,12,14,1988,4,"DM","F",36,42
"12414",15282,12,14,1988,7,"PE","M",21,24
"12415",15283,12,14,1988,5,"RM","M",16,11
"12416",15284,12,14,1988,11,"RM","M",17,11
"12417",15285,12,14,1988,15,"PE","M",20,23
"12418",15286,12,14,1988,3,"RM","F",16,10
"12419",15287,12,14,1988,8,"DM","M",36,39
"12420",15288,12,14,1988,7,"RM","M",16,8
"12421",15289,12,14,1988,4,"OL","M",21,31
"12422",15290,12,14,1988,4,"RM","F",15,11
"12423",15291,12,14,1988,9,"DM","M",37,49
"12424",15292,12,14,1988,10,"RM","M",16,11
"12425",15293,12,14,1988,9,"DM","M",37,46
"12426",15294,12,14,1988,2,"DO","F",34,61
"12427",15295,12,14,1988,5,"PE","M",21,21
"12428",15296,12,14,1988,9,"OL","M",21,26
"12429",15297,12,14,1988,8,"RM","M",16,8
"12430",15298,12,14,1988,15,"RM","F",17,13
"12431",15299,12,14,1988,5,"RM","M",17,11
"12432",15301,12,14,1988,8,"DM","F",35,41
"12433",15302,12,14,1988,2,"NL","M",35,248
"12434",15303,12,14,1988,14,"PE","M",19,23
"12435",15304,12,14,1988,9,"DM","M",36,45
"12436",15305,12,14,1988,5,"PE","F",21,23
"12437",15306,12,14,1988,5,"OT","F",21,25
"12438",15307,12,14,1988,15,"RM","M",17,11
"12439",15308,12,14,1988,11,"DM","M",37,41
"12440",15309,12,14,1988,8,"DM","M",34,42
"12441",15310,1,10,1989,21,"OT","M",21,24
"12442",15311,1,10,1989,18,"PM","M",20,19
"12443",15313,1,10,1989,1,"DM","M",35,41
"12444",15316,1,10,1989,19,"RM","M",17,10
"12445",15317,1,10,1989,22,"RM","M",16,10
"12446",15318,1,10,1989,21,"SH","F",29,61
"12447",15319,1,10,1989,20,"RF","F",17,16
